4.5 |BT| (ROOT (S (NP (JJ (long))(NN (hair))))(S (NP (-LRB- (-lrb-))(NNP (wacha))))(S (NP (NNP (d)))))  |ET|
3.6 |BT| (ROOT (S (VP (VBD (get)))(PP (TO (to)))(NP (VB (be)))(ADJP (JJ (pregnant)))(PP (IN (for)))(PP (IN (like)))(NP (DT (a))(NN (hour)))(NP (NN (today)))(NP (PRP (it)))(VP (VBD (be)))(ADJP (JJ (great)))))  |ET|
5.0 |BT| (ROOT (S (NP (VB (fight))(NN (terror)))(VP (TO (to))(VB (defend)))(NP (NN (freedom)))(SBAR (IN (so)))(NP (PRP (you)))(VP (MD (can))(VB (buy)))(NP (JJR (more))(NN (stuff)))))  |ET|
3.75 |BT| (ROOT (S (NP (VBD (woooooowwww))))(S (NP (NNP (really))(NNP (really))(NNP (we))(NNP (doing))(NNP (it))(NNP (like))(NNP (that))(NNP (lol.okay)))))  |ET|
4.5 |BT| (ROOT (S (NP (VBZ (starbuck)))(PP (IN (with)))(NP (NN (mrka)))(NP (NN (tomorrow))))(S (ADJP (JJ (ready)))(PP (IN (for)))(NP (DT (a))(NN (vanillabean)))))  |ET|
3.75 |BT| (ROOT (S (NP (NNP (t.g.i.f)))))  |ET|
5.0 |BT| (ROOT)  |ET|
2.5 |BT| (ROOT (S (NP (PRP (i)))(VP (VBP (wish)))(NP (FW (i)))(VP (MD (could))(VB (have)))(NP (DT (this))(NN (moment)))(PP (IN (for)))(NP (NN (life)))(PP (IN (for)))(NP (NN (life)))(PP (IN (for)))(NP (NN (life))))(S (NP (VB (cause)))(PP (IN (in)))(NP (DT (this))(NN (moment)))(NP (PRP (i)))(VP (VBP (feel)))(ADJP (RB (so))(JJ (alive)))))  |ET|
4.0 |BT| (ROOT (S (NP (JJS (best))(NN (day)))(ADVP (RB (ever))))(S (NP (VBP (:d)))))  |ET|
3.7 |BT| (ROOT (S (NP (DT (the))(NN (dance)))(VP (VBD (be)))(NP (JJ (pretty))(NN (fun)))(NP (NN (today)))))  |ET|
4.45 |BT| (ROOT (S (VP (VB (guess)))(NP (WP (what)))(NP (PRP (i)))(VP (VBD (do)))(NP (NN (today))(NNP (south))(NNP (dakota))))(S (NP (NNP (lice))(VBD (shampoo)))))  |ET|
3.4 |BT| (ROOT (S (NP (PRP (you)))(VP (MD (can))(RB (not))(VB (see)))(NP (DT (the))(NN (forest)))(PP (IN (through)))(NP (DT (the))(NNS (tree)))(ADVP (VBG (^)))(PP (NN (o)))(NP (NNS (^)))))  |ET|
2.75 |BT| (ROOT (S (NP (FW (i)))(ADVP (RB (just)))(VP (VBN (watch)))(NP (NNP (edward)))(VP (VBZ (scissorhand)))(NP (PRP (it)))(PP (PDT (such)))(NP (DT (a))(JJ (amazing))(NN (movie)))))  |ET|
4.0 |BT| (ROOT (S (PP (NNP (destiny)))(NP (NNP (heree)))(NP (NNP (hackin)))(NP (POS ('))(NNP (the))(NNP (bro))(NNP (page))))(S (NP (NN (ily))(VBD (bro))))(S (NP (NNP (even))(NNP (though))(NNP (yhu))(VB (get)))(PP (RP (on)))(NP (NNP (my))(NNP (nerves)))))  |ET|
4.25 |BT| (ROOT (S (NP (NN (softball)))(PP (IN (in)))(NP (DT (the))(NN (morning))))(S (NP (NN (football)))(PP (IN (in)))(NP (DT (the))(NN (afternoon))))(S (NP (WP (what)))(VP (MD (could))(VB (be)))(ADJP (JJR (better)))))  |ET|
3.75 |BT| (ROOT (S (NP (SYM (*))(NNP (big))(NNP (sigh))(: (*))(NNS (judenhjdsnhjfkdsjnhujdishjdk)))(ADJP (JJ (nhjuidshuiwssbghuiewnhjewbhregbhjrenmdkhdjskloquiewbnhfcxlskjhhuidshuiodewgh78!!!!!3,+$678@,67382))(-LRB- (-lrb-)))(NP (JJ (-rrb-)))(NP (SYM (+))(SYM (@))))(S (NP (CD (27))(NNS (!!!!!!!)))))  |ET|
3.75 |BT| (ROOT (S (NP (PRP (it)))(VP (VBZ (be)))(NP (NN (barbecue))(NN (time)))))  |ET|
3.0 |BT| (ROOT (S (NP (EX (there)))(VP (VBZ (be)))(NP (RB (only))(CD (one))(JJ (pretty))(NN (child)))(PP (IN (in)))(NP (DT (the))(NN (world)))(NP (DT (every))(NN (mother)))(VP (VBZ (have)))(NP (PRP (it)))))  |ET|
3.75 |BT| (ROOT (S (NP (NN (anyone)))(PRT (RP (up)))(PP (IN (for)))(VP (VBG (go)))(PRT (RP (out)))(NP (JJ (next))(NN (weekend)))))  |ET|
3.4 |BT| (ROOT (S (VP (VB (enjoy))(VBG (watch)))(NP (DT (the))(JJ (good))(NNS (time)))(PP (IN (in)))(NP (NNP (madison))))(S (NP (-LRB- (-lrb-))(CC (and)))(VP (VBG (have)))(NP (JJ (happy))(NNS (memory)))(PP (IN (of)))(VP (VBG (get)))(ADJP (RB (so))(JJ (excited)))(VP (VBG (run)))(ADVP (JJ (wild))(RP (out)))(PP (IN (on)))(NP (DT (the))(NN (field)))))  |ET|
3.65 |BT| (ROOT (S (NP (NNS (obstacle)))(VP (MD (will))(RB (not))(VB (destroy)))(NP (PRP$ (you))(NN (vision)))(VP (NNS (dream)))(PP (IN (for)))(NP (DT (the))(JJ (new))(NN (year)))(NP (PRP$ (you))(NN (attitude)))(VP (MD (will)))))  |ET|
4.25 |BT| (ROOT (S (NP (PRP (i)))(VP (VBP (kao)))(NP (NNP (sto))(NNP (sam)))(PP (FW (i)))(NP (NNP (mislila)))(NP (CD (60))(NN (%)))(PP (NN (uhapshenih)))(NP (NNP (nije))(NNP (iz)))))  |ET|
4.25 |BT| (ROOT (S (NP (PRP (i)))(VP (VBP (need)))(NP (DT (a))(NN (hug)))))  |ET|
4.5 |BT| (ROOT (S (NP (LS (x))(-LRB- (-lrb-))(VB (work))(NN (time)))))  |ET|
4.5 |BT| (ROOT (S (INTJ (UH (wow)))(VP (VB (have)))(NP (PRP$ (my))(NN (day)))(VP (VBN (take)))(NP (DT (a))(NN (turn)))(PP (IN (for)))(NP (DT (the))(JJS (worst)))))  |ET|
4.65 |BT| (ROOT (S (NP (NNP (s)))(NP (NN (claro))))(S (NP (VBZ (amigo)))))  |ET|
4.75 |BT| (ROOT (S (NP (NNP (ik))(NN (heb))(VBG (vandaag))(RB (een))(JJ (heerlijke))(JJ (zelfgemaakte))(NN (risotto)))(VP (VBD (meet))(NN (spruiten))(NN (gegeten)))(NP (NNP (lekk))(SYM (r)))))  |ET|
3.26 |BT| (ROOT (S (NP (VBD (france.even)))(ADVP (RBR (more)))(VP (JJ (embarrassing)))))  |ET|
4.5 |BT| (ROOT (S (NP (SYM (&))(NNS (heart)))(NP (NN (yay))))(S (NP (NN (ketelyn)))(VP (VBZ (be))(VBG (come)))(ADVP (RP (over))))(S (NP (PRP$ (its)))(VP (VBG (go))(TO (to))(VB (be)))(NP (DT (a))(JJ (good))(CD (one)))(NP (NN (today)))))  |ET|
